index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
17573,619712,500+,2 years ago,Indian Born. American Made. ✨In  #souniagohil  couture for House of Chic.,"[['https://www.linkedin.com/feed/hashtag/?keywords=souniagohil&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6444428099059802112', '#souniagohil']]",article,1,0,"[['#souniagohil', 'https://www.linkedin.com/feed/hashtag/?keywords=souniagohil&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6444428099059802112']]",446,25,,6
19816,584690,500+,2 years ago,"Spent the day producing a  #diadelosmuertos  feature for  National Geographic  Digital, and the  #BFF   Faith T.  comes home bearing this gift!  Loved learning more about this joyous, family-fueled tradition, and plan to celebrate by finally watching the  Pixar Animation Studios  movie “Coco” on Nov. 1st.  BIG shoutout to my  NPR  Brother  Felix Contreras  for sharing his memories and insights for the piece. I’ll be listening to the  #SonicAltar  segment on his  #AltLatino   #Podcast  that day, too!   #DayOfTheDead   #indigenousculture   #LatinoHeritage   #Mexico 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=diadelosmuertos&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#diadelosmuertos'], ['https://www.linkedin.com/company/national-geographic-society/', 'National Geographic'], ['https://www.linkedin.com/feed/hashtag/?keywords=bff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#BFF'], ['https://www.linkedin.com/in/ACoAAAIvy1wBH4oHP-ag09sKxVbYLy5w64M5Kfo', 'Faith T.'], ['https://www.linkedin.com/company/pixar-animation-studios/', 'Pixar Animation Studios'], ['https://www.linkedin.com/company/npr/', 'NPR'], ['https://www.linkedin.com/in/ACoAAADt6pYB6Pyrnzs--2if4_xXat_-keGOfbg', 'Felix Contreras'], ['https://www.linkedin.com/feed/hashtag/?keywords=sonicaltar&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#SonicAltar'], ['https://www.linkedin.com/feed/hashtag/?keywords=altlatino&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#AltLatino'], ['https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#Podcast'], ['https://www.linkedin.com/feed/hashtag/?keywords=dayofthedead&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#DayOfTheDead'], ['https://www.linkedin.com/feed/hashtag/?keywords=indigenousculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#indigenousculture'], ['https://www.linkedin.com/feed/hashtag/?keywords=latinoheritage&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#LatinoHeritage'], ['https://www.linkedin.com/feed/hashtag/?keywords=mexico&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#Mexico']]",image,9,0,"[['#diadelosmuertos', 'https://www.linkedin.com/feed/hashtag/?keywords=diadelosmuertos&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#BFF', 'https://www.linkedin.com/feed/hashtag/?keywords=bff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#SonicAltar', 'https://www.linkedin.com/feed/hashtag/?keywords=sonicaltar&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#AltLatino', 'https://www.linkedin.com/feed/hashtag/?keywords=altlatino&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#Podcast', 'https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#DayOfTheDead', 'https://www.linkedin.com/feed/hashtag/?keywords=dayofthedead&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#indigenousculture', 'https://www.linkedin.com/feed/hashtag/?keywords=indigenousculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#LatinoHeritage', 'https://www.linkedin.com/feed/hashtag/?keywords=latinoheritage&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#Mexico', 'https://www.linkedin.com/feed/hashtag/?keywords=mexico&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152']]",47,2,,4
6383,2417012,,5 months ago,"Good morning. Consensus expectation is for a sub 1 million print on US initial jobless claims in about 90 minutes --somewhat better than last week (chart) but signaling a moderation in the pace of improvement in the labor market. This moderation extends to expectations for tomorrow's jobs report (chart), especially given recent news of layoffs migrating up to larger firms (chart). #economy   #markets   #jobs   #unemployment   #employment 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=jobs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#jobs'], ['https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#unemployment'], ['https://www.linkedin.com/feed/hashtag/?keywords=employment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#employment']]",image,5,0,"[['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#jobs', 'https://www.linkedin.com/feed/hashtag/?keywords=jobs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#unemployment', 'https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#employment', 'https://www.linkedin.com/feed/hashtag/?keywords=employment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672']]",110,6,,6
15431,719334,500+,1 year ago,"Wrote my first piece for ""The Next Web"" today. About how: - Making profit these days is deemed to be a lack of ambition.  - Disruption is really about surviving terrible economics until someone economic reality bends. Hope you like it. 
 
 
 …see more",[],article,0,0,[],193,28,,6
27851,408254,500+,1 year ago,No app? No problem. Uber's kicking it old school and testing out a phone number to help you arrange a ride.,[],article,0,0,[],3,0,,6
2453,263346,500+,4 months ago,"I did some analysis on what the future of pharmacies hold and what scenarios should pharmacy owners keep in mind when thinking about what might come next.  Here they are. #healthcare   #futureofhealthcare   #digitalhealth   #themedicalfuturist   #pharmacy 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=futureofhealthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#futureofhealthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#themedicalfuturist'], ['https://www.linkedin.com/feed/hashtag/?keywords=pharmacy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#pharmacy']]",article,5,0,"[['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#futureofhealthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=futureofhealthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#themedicalfuturist', 'https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#pharmacy', 'https://www.linkedin.com/feed/hashtag/?keywords=pharmacy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880']]",76,9,,5
32837,2826016,,3 months ago,"Join me live TODAY at 11:00am ET, with  Anthony Scaramucci . “Elections are over, what’s next for markets?” Register here  https://bit.ly/3eGDvvQ . Follow  O'Shares ETFs  for more.","[['https://www.linkedin.com/in/ACoAAACixp4BdFBqM-nHbFgrsmU5IvrALwnYx9c', 'Anthony Scaramucci'], ['https://bit.ly/3eGDvvQ', 'https://bit.ly/3eGDvvQ'], ['https://www.linkedin.com/company/oshares-etfs/', ""O'Shares ETFs""]]",article,0,0,[],751,97,,6
24123,661723,500+,2 years ago,Today’s the day!!!! Tune in at 5pm PST on Facebook on the botkeeper page and Join the Party... There will be prizes for all attendees both live at  #QbConnect  and virtual watchers on Facebook.   Will I see you there?  #ai   #radicalcpa   #accounting   #cpa,"[['https://www.linkedin.com/feed/hashtag/?keywords=qbconnect&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#QbConnect'], ['https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#ai'], ['https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#radicalcpa'], ['https://www.linkedin.com/feed/hashtag/?keywords=accounting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#accounting'], ['https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#cpa']]",image,5,0,"[['#QbConnect', 'https://www.linkedin.com/feed/hashtag/?keywords=qbconnect&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#ai', 'https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#radicalcpa', 'https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#accounting', 'https://www.linkedin.com/feed/hashtag/?keywords=accounting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#cpa', 'https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474']]",49,0,,6
27886,408254,500+,1 year ago,"The hottest new 4K video release? It's the 124-year-old Lumiere Brothers classic Arrival of a Train at La Ciotat, of course -- upscaled using neural networks.",[],article,0,0,[],14,0,,4
16999,99148,500+,2 years ago,#Boston!  Boston Content  is holding a content hackathon 6/20 at Fidelity Labs. Does your brand need help with content marketing or want an infusion of fresh ideas from the BosCon brain trust? Apply now before June 1.,"[['https://www.linkedin.com/company/boston-content/', 'Boston Content']]",article,0,0,[],14,2,,6
29915,1185109,,5 months ago,"Distraction has become the norm for all of us. An insightful post by  Nir Eyal  on how to effectively deal with distraction based on 5 years of research:  ❎ Stop blaming technology for distraction ✅ Identify your inner triggers  ❎ Don't make a schedule that’s driven by only ticking off your daily to-do list  ✅ But instead enjoy the process and do the work you value doing 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAHyQEBDr9figMsc4ImSK0wgU_97M8PmMU', 'Nir Eyal']]",article,0,0,[],239,12,,6
32311,66387,500+,2 years ago,"This is just so incredibly humbling. Since joining in 2012 – I've probably 'shared' a total of 5 posts on LinkedIn. This one is a must.  My life has completely transformed over the past two years and that's awesome; but what is even more incredible is seeing the lives of others transform as well. This is why I create content.  This is why I started a storytelling company. This is why I wake up every day. Adam Braatz  you're an incredible dude.  Thank you for taking the time to write this and for inspiring me today. #justQ  🖤 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAABjkgowB8vaIk7sjJTaYlvKZbjyfuD3PtZ8', 'Adam Braatz'], ['https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6492512664181444608', '#justQ']]",article,1,0,"[['#justQ', 'https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6492512664181444608']]",107,35,,6
28400,408254,500+,1 year ago,"The federal emergency alert program was designed to interrupt your TV show or radio station and warn about impending danger. Times have changed -- cell phones, social media, etc. -- but the question remains. Should Netflix and Hulu give you emergency alerts? 
 
 
 …see more",[],article,0,0,[],1,1,,6
19479,584690,500+,1 year ago,"#WednesdayWisdom   ""If you are free, you need to free somebody else."" ""If you have some power, then your job is to empower somebody else."" Tony Morrison, American Author, 1993 Nobel Laureate 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=wednesdaywisdom&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6564890865565790209', '#WednesdayWisdom']]",image,1,0,"[['#WednesdayWisdom', 'https://www.linkedin.com/feed/hashtag/?keywords=wednesdaywisdom&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6564890865565790209']]",1525,53,,6
7098,2417012,,9 months ago,"Bloomberg Markets on the continuous outflows -- some 16 billion for the week ended May 3rd -- from US equity funds and ETFs. #stocks   #markets   #equities   #investing   #investors   #economics   #Bloomberg   #economy   #selloff   #investmentmanagement   #volatility   #ETFs 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=stocks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#stocks'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#equities'], ['https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#investing'], ['https://www.linkedin.com/feed/hashtag/?keywords=investors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#investors'], ['https://www.linkedin.com/feed/hashtag/?keywords=economics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#economics'], ['https://www.linkedin.com/feed/hashtag/?keywords=bloomberg&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#Bloomberg'], ['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=selloff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#selloff'], ['https://www.linkedin.com/feed/hashtag/?keywords=investmentmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#investmentmanagement'], ['https://www.linkedin.com/feed/hashtag/?keywords=volatility&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#volatility'], ['https://www.linkedin.com/feed/hashtag/?keywords=etfs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856', '#ETFs']]",image,12,0,"[['#stocks', 'https://www.linkedin.com/feed/hashtag/?keywords=stocks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#equities', 'https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#investing', 'https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#investors', 'https://www.linkedin.com/feed/hashtag/?keywords=investors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#economics', 'https://www.linkedin.com/feed/hashtag/?keywords=economics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#Bloomberg', 'https://www.linkedin.com/feed/hashtag/?keywords=bloomberg&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#selloff', 'https://www.linkedin.com/feed/hashtag/?keywords=selloff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#investmentmanagement', 'https://www.linkedin.com/feed/hashtag/?keywords=investmentmanagement&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#volatility', 'https://www.linkedin.com/feed/hashtag/?keywords=volatility&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856'], ['#ETFs', 'https://www.linkedin.com/feed/hashtag/?keywords=etfs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6666703461314297856']]",176,13,,5
2412,263346,500+,3 months ago,"Beware of the surgical robots 🤖 - The Age of A.I is not the Age of Sci-Fi.  Let’s prepare for the future together and get on the same page about what’s simply not realistic to happen. Read the 2nd part of this series, in which I describe 7 things we can definitely NOT expect from A.I. in medicine. Did I miss anything?  #themedicalfuturist   #digitalhealth   #healthcare   #medicine   #technology   #AI   #artificialintelligence 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#themedicalfuturist'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#medicine'], ['https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#technology'], ['https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#AI'], ['https://www.linkedin.com/feed/hashtag/?keywords=artificialintelligence&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736', '#artificialintelligence']]",article,7,0,"[['#themedicalfuturist', 'https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#medicine', 'https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#technology', 'https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#AI', 'https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736'], ['#artificialintelligence', 'https://www.linkedin.com/feed/hashtag/?keywords=artificialintelligence&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6730095338553716736']]",205,7,,6
6278,2417012,,4 months ago,"CNBC  on the just-released US weekly initial jobless claims number. Per this chart from Liz Ann Sonders (thank you Liz Ann), the rate of improvement in the labor market continues to moderate in the context of an economic recovery that is falling short of what's needed and possible. #economy   #markets   #investing   #stocks   #equities 
 
 
 …see more","[['https://www.linkedin.com/company/cnbc/', 'CNBC'], ['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496', '#investing'], ['https://www.linkedin.com/feed/hashtag/?keywords=stocks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496', '#stocks'], ['https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496', '#equities']]",image,5,0,"[['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496'], ['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496'], ['#investing', 'https://www.linkedin.com/feed/hashtag/?keywords=investing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496'], ['#stocks', 'https://www.linkedin.com/feed/hashtag/?keywords=stocks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496'], ['#equities', 'https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719952842192490496']]",100,25,,5
19259,584690,500+,6 months ago,"So proud of  Melissa Bosworth , one of  The Aspen Institute 's 2020 Healthy Communities Fellows I've been supporting during this insane year. Melissa is an Assistant Professor at  Regis University  in Denver and Executive Director of the  Eastern Plains Healthcare Consortium . She's an expert on  #healthcare  administration and on  #ruralhealth . But Melissa is also a mother and a wife who's caring for her own ailing elderly mother during a pandemic --while holding three jobs. Melissa wrote a beautiful ""love letter"" to  #caregivers  during the era of  #COVID19 , and it's been published by  The Denver Post . I'm so pleased to see the Healthy Communities fellows amplify their voices during these tense times, even as they navigate their own complex commitments and obligations. Read Melissa's story below. #cancersupport   #caregiving   #selfcare 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAUAsdoBVQFTj2jJyYA6h3wgL52yRcdUUWU', 'Melissa Bosworth'], ['https://www.linkedin.com/company/the-aspen-institute/', 'The Aspen Institute'], ['https://www.linkedin.com/school/18005/?legacySchoolId=18005', 'Regis University'], ['https://www.linkedin.com/company/eastern-plains-healthcare-consortium/', 'Eastern Plains Healthcare Consortium'], ['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=ruralhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#ruralhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=caregivers&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#caregivers'], ['https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#COVID19'], ['https://www.linkedin.com/company/the-denver-post/', 'The Denver Post'], ['https://www.linkedin.com/feed/hashtag/?keywords=cancersupport&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#cancersupport'], ['https://www.linkedin.com/feed/hashtag/?keywords=caregiving&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#caregiving'], ['https://www.linkedin.com/feed/hashtag/?keywords=selfcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232', '#selfcare']]",article,7,0,"[['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#ruralhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=ruralhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#caregivers', 'https://www.linkedin.com/feed/hashtag/?keywords=caregivers&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#COVID19', 'https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#cancersupport', 'https://www.linkedin.com/feed/hashtag/?keywords=cancersupport&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#caregiving', 'https://www.linkedin.com/feed/hashtag/?keywords=caregiving&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232'], ['#selfcare', 'https://www.linkedin.com/feed/hashtag/?keywords=selfcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6696493641080287232']]",42,1,,6
28966,96923,500+,2 weeks ago,"Why tech isn't the problem... ""We need to prepare everyone for a digital world — one where they can earn money from a laptop whilst also learn how to navigate the murky waters of online information. We need to teach people about critical thinking, and how to identify fake news. We need to create communities based on education, not fear. Communities where positive news has more impact than negative clickbait. And we need to raise a generation who question what they are being told.""  by me cc  Nir Eyal https://lnkd.in/gYUdDtP   #socialmedia   #tech   #digital 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAHyQEBDr9figMsc4ImSK0wgU_97M8PmMU', 'Nir Eyal'], ['https://lnkd.in/gYUdDtP', 'https://lnkd.in/gYUdDtP'], ['https://www.linkedin.com/feed/hashtag/?keywords=socialmedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576', '#socialmedia'], ['https://www.linkedin.com/feed/hashtag/?keywords=tech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576', '#tech'], ['https://www.linkedin.com/feed/hashtag/?keywords=digital&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576', '#digital']]",article,3,0,"[['#socialmedia', 'https://www.linkedin.com/feed/hashtag/?keywords=socialmedia&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576'], ['#tech', 'https://www.linkedin.com/feed/hashtag/?keywords=tech&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576'], ['#digital', 'https://www.linkedin.com/feed/hashtag/?keywords=digital&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6760475371545624576']]",2,2,,6
26424,300691,500+,3 years ago,Are Notifications A Dark Pattern?,[],article,0,0,[],14,2,,6
