index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
3926,263346.0,500+,2 years ago,A good video for the weekend to think about our future?  https://lnkd.in/dsQVNH3,"[['https://lnkd.in/dsQVNH3', 'https://lnkd.in/dsQVNH3']]",image,0,0,[],35,2,,6
28734,24460.0,500+,1 year ago,"I had the privilege of doing the keynote address at the 2019  Rising Star South Africa  summit where I had the opportunity to engage with 200 of the top talent in our country on the topic of “Harnessing Trust”. It’s so easy to be despondent when times are as tough as they are now.  It was wonderful to see these future leaders show belief in our country, our continent and were willing to take on the challenge to help us realize our collective potential.  Absa Group   DHL Africa   Accenture   Epiroc   Gautrain Management Agency   Fasken   USB #africarising   #4ir   #southafrica   #givingback   #RSSummit2019 
 
 
 …see more","[['https://www.linkedin.com/company/risingstarsa/', 'Rising Star South Africa'], ['https://www.linkedin.com/company/absa/', 'Absa Group'], ['https://www.linkedin.com/company/dhl-express-africa/', 'DHL Africa'], ['https://www.linkedin.com/company/accenture/', 'Accenture'], ['https://www.linkedin.com/company/epiroc/', 'Epiroc'], ['https://www.linkedin.com/company/gautrain/', 'Gautrain Management Agency'], ['https://www.linkedin.com/company/fasken/', 'Fasken'], ['https://www.linkedin.com/school/378007/?legacySchoolId=378007', 'USB'], ['https://www.linkedin.com/feed/hashtag/?keywords=africarising&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128', '#africarising'], ['https://www.linkedin.com/feed/hashtag/?keywords=4ir&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128', '#4ir'], ['https://www.linkedin.com/feed/hashtag/?keywords=southafrica&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128', '#southafrica'], ['https://www.linkedin.com/feed/hashtag/?keywords=givingback&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128', '#givingback'], ['https://www.linkedin.com/feed/hashtag/?keywords=rssummit2019&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128', '#RSSummit2019']]",image,5,0,"[['#africarising', 'https://www.linkedin.com/feed/hashtag/?keywords=africarising&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128'], ['#4ir', 'https://www.linkedin.com/feed/hashtag/?keywords=4ir&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128'], ['#southafrica', 'https://www.linkedin.com/feed/hashtag/?keywords=southafrica&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128'], ['#givingback', 'https://www.linkedin.com/feed/hashtag/?keywords=givingback&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128'], ['#RSSummit2019', 'https://www.linkedin.com/feed/hashtag/?keywords=rssummit2019&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6581032314803888128']]",232,14,,2
26067,300691.0,500+,2 years ago,"How to Make Friends, According to Science",[],article,0,0,[],18,0,,6
15624,719334.0,500+,2 years ago,"When steam engines were invented, despite directly producing incredible amounts of rotary force, for about the first 20 years they were used primarily to pump water uphill to drive water wheels. This is the mistake made with most digital transformation. We make the least imaginative change, the fastest, least risky and easiest to get through accounting alteration,  by bolting on the new to what we have.  Next time you see a process with new technology ponder this. Are we adding new technology like oil, or rebuilding around the power of the new. It's 99% the former. This is all in my book. 
 
 
 …see more",[],article,0,0,[],127,17,,5
17271,619712.0,500+,5 months ago,"How many emails do you get each week, on average, with subject lines promising the ultimate secret to getting massive amounts of  #blogtraffic ? If you’ll just sign up for their exclusive course, or buy their top-secret guide, you too can learn the complex strategies involved in boosting your blog traffic sky high! The truth is, there are a few tricks to boosting blog traffic – but they’re not really secrets, and they’re definitely not complex or hard to implement. Taking your  #contentmarketing  to the next level is as simple as implementing these  #bloggingtips : 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=blogtraffic&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816', '#blogtraffic'], ['https://www.linkedin.com/feed/hashtag/?keywords=contentmarketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816', '#contentmarketing'], ['https://www.linkedin.com/feed/hashtag/?keywords=bloggingtips&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816', '#bloggingtips']]",article,3,0,"[['#blogtraffic', 'https://www.linkedin.com/feed/hashtag/?keywords=blogtraffic&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816'], ['#contentmarketing', 'https://www.linkedin.com/feed/hashtag/?keywords=contentmarketing&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816'], ['#bloggingtips', 'https://www.linkedin.com/feed/hashtag/?keywords=bloggingtips&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707796348927778816']]",29,0,,4
6354,2417012.0,,5 months ago,"Looking forward to reading Rebecca Henderson ""Reimaging Capitalism in a World on Fire,"" a book that brings together idea/insights from an intellectual journey triggered when the author ""started working with people who had the eccentric idea that business could help save the world.” #capitalism 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=capitalism&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710003854861332480', '#capitalism']]",image,1,0,"[['#capitalism', 'https://www.linkedin.com/feed/hashtag/?keywords=capitalism&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6710003854861332480']]",211,13,,3
354,88720.0,500+,1 year ago,"I am worried that we are not handling the messaging related to the coronavirus well for children in schools/educational institutions. We may be exacerbating not alleviating trauma.  Watch for new post with suggestions for educators.  We don't want fear and anxiety.  We don't want discrimination against students of certain origins. We don't want separation worries and we need object constancy.  Will offer ideas based on my forthcoming book that can be pre-ordered, Trauma Doesn't Stop at the School Door (June 2020)  Reach out to Teachers College Press at  https://www/tcpress.com/karen-gross .  There are group discounts too.  And steep discounts if I present in person or via SKYPE, Zoom or Facetime or similar access means.  Contact Michael McGann at the press for these discounts.  Watch for post with concrete suggestions. 
 
 
 …see more","[['https://www/tcpress.com/karen-gross', 'https://www/tcpress.com/karen-gross']]",image,0,0,[],9,0,,5
33889,4206024.0,,9 months ago,"NEW LIVE CLASS: How to land a job you love. Join us on Thursday, June 4th at 11am ET.  Pay what you can and register at  https://bit.ly/2ZQSrlY 
 
 
 …see more","[['https://bit.ly/2ZQSrlY', 'https://bit.ly/2ZQSrlY']]",image,0,0,[],2176,55,,2
19582,584690.0,500+,1 year ago,"Just got a huge dose of  #morninginspiration  by reading about the 21 AMAZING  #womenentrepreneurs  who are finalists for the  Cartier Women's Initiative  Award.  Reading about the projects, companies and solutions they’ve developed worldwide helped strengthen my belief that  #WomenCanSaveTheWorld  !! Best wishes for a wonderful awards ceremony tonight in  #sanfrancisco !   Cartier Read about the finalists here:  https://lnkd.in/e3AzNkN   #Womenleaders   #womensinitiative   #womeninbusiness   #womeninscience   #womenintechnology   #womeninengineering   #womeninmathematics   #womeninSTEM   #GrownUpGirlsRock 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=morninginspiration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#morninginspiration'], ['https://www.linkedin.com/feed/hashtag/?keywords=womenentrepreneurs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womenentrepreneurs'], ['https://www.linkedin.com/company/cartier-womens-initiative/', ""Cartier Women's Initiative""], ['https://www.linkedin.com/feed/hashtag/?keywords=womencansavetheworld&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#WomenCanSaveTheWorld'], ['https://www.linkedin.com/feed/hashtag/?keywords=sanfrancisco&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#sanfrancisco'], ['https://www.linkedin.com/company/cartier/', 'Cartier'], ['https://lnkd.in/e3AzNkN', 'https://lnkd.in/e3AzNkN'], ['https://www.linkedin.com/feed/hashtag/?keywords=womenleaders&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#Womenleaders'], ['https://www.linkedin.com/feed/hashtag/?keywords=womensinitiative&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womensinitiative'], ['https://www.linkedin.com/feed/hashtag/?keywords=womeninbusiness&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womeninbusiness'], ['https://www.linkedin.com/feed/hashtag/?keywords=womeninscience&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womeninscience'], ['https://www.linkedin.com/feed/hashtag/?keywords=womenintechnology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womenintechnology'], ['https://www.linkedin.com/feed/hashtag/?keywords=womeninengineering&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womeninengineering'], ['https://www.linkedin.com/feed/hashtag/?keywords=womeninmathematics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womeninmathematics'], ['https://www.linkedin.com/feed/hashtag/?keywords=womeninstem&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#womeninSTEM'], ['https://www.linkedin.com/feed/hashtag/?keywords=grownupgirlsrock&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792', '#GrownUpGirlsRock']]",image,13,0,"[['#morninginspiration', 'https://www.linkedin.com/feed/hashtag/?keywords=morninginspiration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womenentrepreneurs', 'https://www.linkedin.com/feed/hashtag/?keywords=womenentrepreneurs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#WomenCanSaveTheWorld', 'https://www.linkedin.com/feed/hashtag/?keywords=womencansavetheworld&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#sanfrancisco', 'https://www.linkedin.com/feed/hashtag/?keywords=sanfrancisco&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#Womenleaders', 'https://www.linkedin.com/feed/hashtag/?keywords=womenleaders&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womensinitiative', 'https://www.linkedin.com/feed/hashtag/?keywords=womensinitiative&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womeninbusiness', 'https://www.linkedin.com/feed/hashtag/?keywords=womeninbusiness&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womeninscience', 'https://www.linkedin.com/feed/hashtag/?keywords=womeninscience&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womenintechnology', 'https://www.linkedin.com/feed/hashtag/?keywords=womenintechnology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womeninengineering', 'https://www.linkedin.com/feed/hashtag/?keywords=womeninengineering&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womeninmathematics', 'https://www.linkedin.com/feed/hashtag/?keywords=womeninmathematics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#womeninSTEM', 'https://www.linkedin.com/feed/hashtag/?keywords=womeninstem&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792'], ['#GrownUpGirlsRock', 'https://www.linkedin.com/feed/hashtag/?keywords=grownupgirlsrock&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6529687148268961792']]",115,5,,2
17573,619712.0,500+,2 years ago,Indian Born. American Made. ✨In  #souniagohil  couture for House of Chic.,"[['https://www.linkedin.com/feed/hashtag/?keywords=souniagohil&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6444428099059802112', '#souniagohil']]",article,1,0,"[['#souniagohil', 'https://www.linkedin.com/feed/hashtag/?keywords=souniagohil&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6444428099059802112']]",446,25,,6
19816,584690.0,500+,2 years ago,"Spent the day producing a  #diadelosmuertos  feature for  National Geographic  Digital, and the  #BFF   Faith T.  comes home bearing this gift!  Loved learning more about this joyous, family-fueled tradition, and plan to celebrate by finally watching the  Pixar Animation Studios  movie “Coco” on Nov. 1st.  BIG shoutout to my  NPR  Brother  Felix Contreras  for sharing his memories and insights for the piece. I’ll be listening to the  #SonicAltar  segment on his  #AltLatino   #Podcast  that day, too!   #DayOfTheDead   #indigenousculture   #LatinoHeritage   #Mexico 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=diadelosmuertos&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#diadelosmuertos'], ['https://www.linkedin.com/company/national-geographic-society/', 'National Geographic'], ['https://www.linkedin.com/feed/hashtag/?keywords=bff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#BFF'], ['https://www.linkedin.com/in/ACoAAAIvy1wBH4oHP-ag09sKxVbYLy5w64M5Kfo', 'Faith T.'], ['https://www.linkedin.com/company/pixar-animation-studios/', 'Pixar Animation Studios'], ['https://www.linkedin.com/company/npr/', 'NPR'], ['https://www.linkedin.com/in/ACoAAADt6pYB6Pyrnzs--2if4_xXat_-keGOfbg', 'Felix Contreras'], ['https://www.linkedin.com/feed/hashtag/?keywords=sonicaltar&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#SonicAltar'], ['https://www.linkedin.com/feed/hashtag/?keywords=altlatino&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#AltLatino'], ['https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#Podcast'], ['https://www.linkedin.com/feed/hashtag/?keywords=dayofthedead&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#DayOfTheDead'], ['https://www.linkedin.com/feed/hashtag/?keywords=indigenousculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#indigenousculture'], ['https://www.linkedin.com/feed/hashtag/?keywords=latinoheritage&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#LatinoHeritage'], ['https://www.linkedin.com/feed/hashtag/?keywords=mexico&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152', '#Mexico']]",image,9,0,"[['#diadelosmuertos', 'https://www.linkedin.com/feed/hashtag/?keywords=diadelosmuertos&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#BFF', 'https://www.linkedin.com/feed/hashtag/?keywords=bff&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#SonicAltar', 'https://www.linkedin.com/feed/hashtag/?keywords=sonicaltar&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#AltLatino', 'https://www.linkedin.com/feed/hashtag/?keywords=altlatino&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#Podcast', 'https://www.linkedin.com/feed/hashtag/?keywords=podcast&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#DayOfTheDead', 'https://www.linkedin.com/feed/hashtag/?keywords=dayofthedead&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#indigenousculture', 'https://www.linkedin.com/feed/hashtag/?keywords=indigenousculture&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#LatinoHeritage', 'https://www.linkedin.com/feed/hashtag/?keywords=latinoheritage&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152'], ['#Mexico', 'https://www.linkedin.com/feed/hashtag/?keywords=mexico&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6463194522909233152']]",47,2,,6
6383,2417012.0,,5 months ago,"Good morning. Consensus expectation is for a sub 1 million print on US initial jobless claims in about 90 minutes --somewhat better than last week (chart) but signaling a moderation in the pace of improvement in the labor market. This moderation extends to expectations for tomorrow's jobs report (chart), especially given recent news of layoffs migrating up to larger firms (chart). #economy   #markets   #jobs   #unemployment   #employment 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=jobs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#jobs'], ['https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#unemployment'], ['https://www.linkedin.com/feed/hashtag/?keywords=employment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672', '#employment']]",image,5,0,"[['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#jobs', 'https://www.linkedin.com/feed/hashtag/?keywords=jobs&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#unemployment', 'https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672'], ['#employment', 'https://www.linkedin.com/feed/hashtag/?keywords=employment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6707242711575068672']]",110,6,,5
15431,719334.0,500+,1 year ago,"Wrote my first piece for ""The Next Web"" today. About how: - Making profit these days is deemed to be a lack of ambition.  - Disruption is really about surviving terrible economics until someone economic reality bends. Hope you like it. 
 
 
 …see more",[],article,0,0,[],193,28,,4
27851,408254.0,500+,1 year ago,No app? No problem. Uber's kicking it old school and testing out a phone number to help you arrange a ride.,[],article,0,0,[],3,0,,6
2453,263346.0,500+,4 months ago,"I did some analysis on what the future of pharmacies hold and what scenarios should pharmacy owners keep in mind when thinking about what might come next.  Here they are. #healthcare   #futureofhealthcare   #digitalhealth   #themedicalfuturist   #pharmacy 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=futureofhealthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#futureofhealthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#themedicalfuturist'], ['https://www.linkedin.com/feed/hashtag/?keywords=pharmacy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880', '#pharmacy']]",article,5,0,"[['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#futureofhealthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=futureofhealthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#themedicalfuturist', 'https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880'], ['#pharmacy', 'https://www.linkedin.com/feed/hashtag/?keywords=pharmacy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6719888317241978880']]",76,9,,5
32837,2826016.0,,3 months ago,"Join me live TODAY at 11:00am ET, with  Anthony Scaramucci . “Elections are over, what’s next for markets?” Register here  https://bit.ly/3eGDvvQ . Follow  O'Shares ETFs  for more.","[['https://www.linkedin.com/in/ACoAAACixp4BdFBqM-nHbFgrsmU5IvrALwnYx9c', 'Anthony Scaramucci'], ['https://bit.ly/3eGDvvQ', 'https://bit.ly/3eGDvvQ'], ['https://www.linkedin.com/company/oshares-etfs/', ""O'Shares ETFs""]]",article,0,0,[],751,97,,2
24123,661723.0,500+,2 years ago,Today’s the day!!!! Tune in at 5pm PST on Facebook on the botkeeper page and Join the Party... There will be prizes for all attendees both live at  #QbConnect  and virtual watchers on Facebook.   Will I see you there?  #ai   #radicalcpa   #accounting   #cpa,"[['https://www.linkedin.com/feed/hashtag/?keywords=qbconnect&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#QbConnect'], ['https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#ai'], ['https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#radicalcpa'], ['https://www.linkedin.com/feed/hashtag/?keywords=accounting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#accounting'], ['https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474', '#cpa']]",image,5,0,"[['#QbConnect', 'https://www.linkedin.com/feed/hashtag/?keywords=qbconnect&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#ai', 'https://www.linkedin.com/feed/hashtag/?keywords=ai&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#radicalcpa', 'https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#accounting', 'https://www.linkedin.com/feed/hashtag/?keywords=accounting&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474'], ['#cpa', 'https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6465236216253161474']]",49,0,,2
27886,408254.0,500+,1 year ago,"The hottest new 4K video release? It's the 124-year-old Lumiere Brothers classic Arrival of a Train at La Ciotat, of course -- upscaled using neural networks.",[],article,0,0,[],14,0,,6
16999,99148.0,500+,2 years ago,#Boston!  Boston Content  is holding a content hackathon 6/20 at Fidelity Labs. Does your brand need help with content marketing or want an infusion of fresh ideas from the BosCon brain trust? Apply now before June 1.,"[['https://www.linkedin.com/company/boston-content/', 'Boston Content']]",article,0,0,[],14,2,,2
29915,1185109.0,,5 months ago,"Distraction has become the norm for all of us. An insightful post by  Nir Eyal  on how to effectively deal with distraction based on 5 years of research:  ❎ Stop blaming technology for distraction ✅ Identify your inner triggers  ❎ Don't make a schedule that’s driven by only ticking off your daily to-do list  ✅ But instead enjoy the process and do the work you value doing 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAHyQEBDr9figMsc4ImSK0wgU_97M8PmMU', 'Nir Eyal']]",article,0,0,[],239,12,,4
32311,66387.0,500+,2 years ago,"This is just so incredibly humbling. Since joining in 2012 – I've probably 'shared' a total of 5 posts on LinkedIn. This one is a must.  My life has completely transformed over the past two years and that's awesome; but what is even more incredible is seeing the lives of others transform as well. This is why I create content.  This is why I started a storytelling company. This is why I wake up every day. Adam Braatz  you're an incredible dude.  Thank you for taking the time to write this and for inspiring me today. #justQ  🖤 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAABjkgowB8vaIk7sjJTaYlvKZbjyfuD3PtZ8', 'Adam Braatz'], ['https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6492512664181444608', '#justQ']]",article,1,0,"[['#justQ', 'https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6492512664181444608']]",107,35,,6
28400,408254.0,500+,1 year ago,"The federal emergency alert program was designed to interrupt your TV show or radio station and warn about impending danger. Times have changed -- cell phones, social media, etc. -- but the question remains. Should Netflix and Hulu give you emergency alerts? 
 
 
 …see more",[],article,0,0,[],1,1,,6
19479,584690.0,500+,1 year ago,"#WednesdayWisdom   ""If you are free, you need to free somebody else."" ""If you have some power, then your job is to empower somebody else."" Tony Morrison, American Author, 1993 Nobel Laureate 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=wednesdaywisdom&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6564890865565790209', '#WednesdayWisdom']]",image,1,0,"[['#WednesdayWisdom', 'https://www.linkedin.com/feed/hashtag/?keywords=wednesdaywisdom&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6564890865565790209']]",1525,53,,6
