index,followers,connections,time_spent,content,content_links,media_type,num_hashtags,hashtag_followers,hashtags,reactions,comments,views,label
26745,408254,500+,1 week ago,Should Big Tech follow Pornhub’s lead?,[],article,0,0,[],14,3,,6
1435,5812,500+,5 years ago,"Finding the right partner for your hospital's wound care program is easy, you just have to start to look.  Visit  bit.ly/1TrZKFZ  to get our free eBook which explains how Rightsourcing can improve your outpatient wound center. 
 
 
 …see more","[['http://bit.ly/1TrZKFZ', 'bit.ly/1TrZKFZ']]",image,0,0,[],4,2,,6
8625,1268865,,4 years ago,Pretrend your brain is a giant Gmail inbox and label your thoughts. Here are 8 filters you can use to get rid of the negative ones:  http://bit.ly/2iLGJRa,"[['http://bit.ly/2iLGJRa', 'http://bit.ly/2iLGJRa']]",image,0,0,[],268,20,,5
6341,2417012,,5 months ago,"From  The Wall Street Journal  and worth a look: How today's Fed statement differs from the prior one: https://lnkd.in/ge-ERqG The bond and, to a lesser extent, the foreign exchange markets have a lot to chew on. This promises to be an interesting press conference for Chair Powell. #federalreserve   #economy   #centralbanks   #fed   #markets   #bonds   #equities   #inflation   #monetarypolicy   #economics 
 
 
 …see more","[['https://www.linkedin.com/company/the-wall-street-journal/', 'The Wall Street Journal'], ['https://lnkd.in/ge-ERqG', 'https://lnkd.in/ge-ERqG'], ['https://www.linkedin.com/feed/hashtag/?keywords=federalreserve&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#federalreserve'], ['https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#economy'], ['https://www.linkedin.com/feed/hashtag/?keywords=centralbanks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#centralbanks'], ['https://www.linkedin.com/feed/hashtag/?keywords=fed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#fed'], ['https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#markets'], ['https://www.linkedin.com/feed/hashtag/?keywords=bonds&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#bonds'], ['https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#equities'], ['https://www.linkedin.com/feed/hashtag/?keywords=inflation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#inflation'], ['https://www.linkedin.com/feed/hashtag/?keywords=monetarypolicy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#monetarypolicy'], ['https://www.linkedin.com/feed/hashtag/?keywords=economics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184', '#economics']]",article,10,0,"[['#federalreserve', 'https://www.linkedin.com/feed/hashtag/?keywords=federalreserve&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#economy', 'https://www.linkedin.com/feed/hashtag/?keywords=economy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#centralbanks', 'https://www.linkedin.com/feed/hashtag/?keywords=centralbanks&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#fed', 'https://www.linkedin.com/feed/hashtag/?keywords=fed&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#markets', 'https://www.linkedin.com/feed/hashtag/?keywords=markets&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#bonds', 'https://www.linkedin.com/feed/hashtag/?keywords=bonds&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#equities', 'https://www.linkedin.com/feed/hashtag/?keywords=equities&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#inflation', 'https://www.linkedin.com/feed/hashtag/?keywords=inflation&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#monetarypolicy', 'https://www.linkedin.com/feed/hashtag/?keywords=monetarypolicy&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184'], ['#economics', 'https://www.linkedin.com/feed/hashtag/?keywords=economics&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6712062722290397184']]",117,5,,2
15489,719334,500+,2 years ago,"This is a topic many people are talking about right now, just going to leave it here.      *EDIT* Just to be clear this is not my work and it's on the link below (that's sometimes hidden) and it takes you to a wonderful article. https://lnkd.in/dX6gfZE 
 
 
 …see more","[['https://lnkd.in/dX6gfZE', 'https://lnkd.in/dX6gfZE']]",image,0,0,[],214,41,,6
33807,4206024,,3 months ago,"I have learned more about what it means to be human from those who volunteer to wear a uniform than from anyone else I’ve ever met. I’ve hugged more people in uniform than I’ve ever hugged in suits. I’ve cried with more people in uniform than anyone in business. To those who spend every single day thinking about and serving others, on this day, we think about you. I offer you deep love and gratitude for your service to each other and to us. 
 
 
 …see more",[],image,0,0,[],34430,693,,6
10189,435757,,2 months ago,"I’m publishing this series on LinkedIn called  #Colors  to explore a topic that I care deeply about: the Renaissance Mind. I am just as passionate about entrepreneurship, technology, and business, as I am about art and culture. In this series, I will typically publish a piece of art – one of my paintings – and I request you to spend a minute or two deeply meditating on it. I urge you to watch your feelings, thoughts, reactions to the piece, and write what comes to you, what thoughts it triggers, in the dialog area. Let us see what stimulation this interaction yields. For today – Lighthouse on the White Cliffs of Bonifacio   #art   #artgallery   #artist   #artwork   #contemporaryart   #creativityskills   #ideas   #creativity   #fineart   #visualart   #illustration 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=colors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#Colors'], ['https://www.linkedin.com/feed/hashtag/?keywords=art&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#art'], ['https://www.linkedin.com/feed/hashtag/?keywords=artgallery&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#artgallery'], ['https://www.linkedin.com/feed/hashtag/?keywords=artist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#artist'], ['https://www.linkedin.com/feed/hashtag/?keywords=artwork&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#artwork'], ['https://www.linkedin.com/feed/hashtag/?keywords=contemporaryart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#contemporaryart'], ['https://www.linkedin.com/feed/hashtag/?keywords=creativityskills&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#creativityskills'], ['https://www.linkedin.com/feed/hashtag/?keywords=ideas&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#ideas'], ['https://www.linkedin.com/feed/hashtag/?keywords=creativity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#creativity'], ['https://www.linkedin.com/feed/hashtag/?keywords=fineart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#fineart'], ['https://www.linkedin.com/feed/hashtag/?keywords=visualart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#visualart'], ['https://www.linkedin.com/feed/hashtag/?keywords=illustration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288', '#illustration']]",article,12,0,"[['#Colors', 'https://www.linkedin.com/feed/hashtag/?keywords=colors&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#art', 'https://www.linkedin.com/feed/hashtag/?keywords=art&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#artgallery', 'https://www.linkedin.com/feed/hashtag/?keywords=artgallery&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#artist', 'https://www.linkedin.com/feed/hashtag/?keywords=artist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#artwork', 'https://www.linkedin.com/feed/hashtag/?keywords=artwork&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#contemporaryart', 'https://www.linkedin.com/feed/hashtag/?keywords=contemporaryart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#creativityskills', 'https://www.linkedin.com/feed/hashtag/?keywords=creativityskills&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#ideas', 'https://www.linkedin.com/feed/hashtag/?keywords=ideas&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#creativity', 'https://www.linkedin.com/feed/hashtag/?keywords=creativity&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#fineart', 'https://www.linkedin.com/feed/hashtag/?keywords=fineart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#visualart', 'https://www.linkedin.com/feed/hashtag/?keywords=visualart&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288'], ['#illustration', 'https://www.linkedin.com/feed/hashtag/?keywords=illustration&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6738484447580172288']]",98,10,,6
21951,546597,500+,2 years ago,potential industrial policy solutions.,[],article,0,0,[],1,1,,6
20634,85125,500+,9 months ago,"Thanks to those who joined the THINK FOR YOURSELF webinar with James Grant. Jim graciously spent an hour with me discussing everything from  #unemployment  and interest rates to  #gold  and  #bitcoin , as well as a lot of other topics (such as the US Dollar’s reserve  #currency  status and Modern Monetary Theory).  Here's a link to the replay:  https://lnkd.in/dxRwbVK 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680', '#unemployment'], ['https://www.linkedin.com/feed/hashtag/?keywords=gold&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680', '#gold'], ['https://www.linkedin.com/feed/hashtag/?keywords=bitcoin&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680', '#bitcoin'], ['https://www.linkedin.com/feed/hashtag/?keywords=currency&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680', '#currency'], ['https://lnkd.in/dxRwbVK', 'https://lnkd.in/dxRwbVK']]",image,4,0,"[['#unemployment', 'https://www.linkedin.com/feed/hashtag/?keywords=unemployment&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680'], ['#gold', 'https://www.linkedin.com/feed/hashtag/?keywords=gold&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680'], ['#bitcoin', 'https://www.linkedin.com/feed/hashtag/?keywords=bitcoin&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680'], ['#currency', 'https://www.linkedin.com/feed/hashtag/?keywords=currency&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6667459425676103680']]",13,0,,2
20743,546597,500+,2 months ago,important for the US me thinks. stablecoin regulation.,[],article,0,0,[],5,0,,6
11957,301184,500+,11 months ago,It’s nice to listen to an upbeat podcast with some great suggestions on how to cultivate calm amidst turbulence.,[],article,0,0,[],4,1,,6
32256,66387,500+,1 year ago,"Super excited! Talking about content & brand struggles and how we are overcoming with that. Also just doing some quick updates, announcements, and overall Q&A. #justQ  🖖🏽🖤 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6523695939281129472', '#justQ']]",video,1,0,"[['#justQ', 'https://www.linkedin.com/feed/hashtag/?keywords=justq&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6523695939281129472']]",223,289,,6
29823,1185109,,3 months ago,"I have been going to the office since July for about 2 days a week. Here is why:  1. I miss the office  2. I miss the snacks in the office  3. I miss the people in my office  4. I miss the ease of communicating ideas face-to-face  5. Most importantly, I don't want  #covid19  fear to stop me from getting on with  #life .  How 'homesick' for the office are you?  #WorkFromHome   #India   Image credit: WhatsApp/Source unknown 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016', '#covid19'], ['https://www.linkedin.com/feed/hashtag/?keywords=life&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016', '#life'], ['https://www.linkedin.com/feed/hashtag/?keywords=workfromhome&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016', '#WorkFromHome'], ['https://www.linkedin.com/feed/hashtag/?keywords=india&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016', '#India']]",image,4,0,"[['#covid19', 'https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016'], ['#life', 'https://www.linkedin.com/feed/hashtag/?keywords=life&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016'], ['#WorkFromHome', 'https://www.linkedin.com/feed/hashtag/?keywords=workfromhome&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016'], ['#India', 'https://www.linkedin.com/feed/hashtag/?keywords=india&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6727066036010582016']]",2515,152,,6
23386,661723,500+,3 months ago,"This seems like a million years ago!   #perspective   is so Important! Enjoy the journey!  #cpa   #cpafirm   #accountants   #radicalcpa 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=perspective&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560', '#perspective'], ['https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560', '#cpa'], ['https://www.linkedin.com/feed/hashtag/?keywords=cpafirm&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560', '#cpafirm'], ['https://www.linkedin.com/feed/hashtag/?keywords=accountants&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560', '#accountants'], ['https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560', '#radicalcpa']]",image,5,0,"[['#perspective', 'https://www.linkedin.com/feed/hashtag/?keywords=perspective&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560'], ['#cpa', 'https://www.linkedin.com/feed/hashtag/?keywords=cpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560'], ['#cpafirm', 'https://www.linkedin.com/feed/hashtag/?keywords=cpafirm&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560'], ['#accountants', 'https://www.linkedin.com/feed/hashtag/?keywords=accountants&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560'], ['#radicalcpa', 'https://www.linkedin.com/feed/hashtag/?keywords=radicalcpa&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6733734942448066560']]",17,2,,6
21199,546597,500+,1 year ago,"Adyen  is on fire. also, the irresistible urge to acquire a bank license is what defines most fintech startups at one point or another.    #fasterpayments   #payments   #adyen   #ebay   #paypal 
 
 
 …see more","[['https://www.linkedin.com/company/adyen/', 'Adyen'], ['https://www.linkedin.com/feed/hashtag/?keywords=fasterpayments&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873', '#fasterpayments'], ['https://www.linkedin.com/feed/hashtag/?keywords=payments&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873', '#payments'], ['https://www.linkedin.com/feed/hashtag/?keywords=adyen&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873', '#adyen'], ['https://www.linkedin.com/feed/hashtag/?keywords=ebay&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873', '#ebay'], ['https://www.linkedin.com/feed/hashtag/?keywords=paypal&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873', '#paypal']]",article,5,0,"[['#fasterpayments', 'https://www.linkedin.com/feed/hashtag/?keywords=fasterpayments&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873'], ['#payments', 'https://www.linkedin.com/feed/hashtag/?keywords=payments&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873'], ['#adyen', 'https://www.linkedin.com/feed/hashtag/?keywords=adyen&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873'], ['#ebay', 'https://www.linkedin.com/feed/hashtag/?keywords=ebay&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873'], ['#paypal', 'https://www.linkedin.com/feed/hashtag/?keywords=paypal&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6570997394756943873']]",22,0,,6
30129,1185109,,11 months ago,"Geeks in the house, you'll get it.  #IndiaLockdown   #COVID19","[['https://www.linkedin.com/feed/hashtag/?keywords=indialockdown&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6652529158612185089', '#IndiaLockdown'], ['https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6652529158612185089', '#COVID19']]",image,2,0,"[['#IndiaLockdown', 'https://www.linkedin.com/feed/hashtag/?keywords=indialockdown&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6652529158612185089'], ['#COVID19', 'https://www.linkedin.com/feed/hashtag/?keywords=covid19&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6652529158612185089']]",358,12,,6
12695,828362,500+,4 days ago,"Work has radically changed. It's time to embrace it. When you equip and empower your employees to adapt and find the tools they need to be effective and efficient it is an investment in your company’s present and future profitability.  Recently I worked with the largest independent Coca-Cola distributor in the United States. Their remote sales team worked hard, nights and weekends and rarely took time off.  However, sales call volume and sales numbers were down. Morale had plummeted. Paperwork, emails, phone calls, and unmet goals were piling up. Management realized that their team members were frantically busy, but not terrifically productive.  We worked with the sales team members, managers, and the sales leadership team and boosted productivity and performance. As a result, the remote sales team's  total sales calls per week went up over 20% from the prior year, which translated into $2 million in additional revenue.  Embrace the new world of work and make an investment in your company’s long-term growth and profitability. 
 
 
 …see more",[],image,0,0,[],18,3,,3
21498,546597,500+,1 year ago,"finally,  Ron Shevlin  ‘s long dream of flying bank branches & flying ATMs is becoming reality. my bet is on Capital One to be the first to market.","[['https://www.linkedin.com/in/ACoAAACbFVoBMNyD2zxzw7j9JJQ7bVPaFcrmSX4', 'Ron Shevlin']]",article,0,0,[],6,0,,6
33330,64548,500+,5 months ago,"In my latest  Forbes  article, I explain why what and how you share your wisdom matters, and why avoiding these common pitfalls can help any leader elevate their personal brand and thought leadership status. 🧠💡 #leadership   #career   #thoughtleadership   #personalbranding 
 
 
 …see more","[['https://www.linkedin.com/company/forbes-magazine/', 'Forbes'], ['https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337', '#leadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337', '#career'], ['https://www.linkedin.com/feed/hashtag/?keywords=thoughtleadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337', '#thoughtleadership'], ['https://www.linkedin.com/feed/hashtag/?keywords=personalbranding&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337', '#personalbranding']]",article,4,0,"[['#leadership', 'https://www.linkedin.com/feed/hashtag/?keywords=leadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337'], ['#career', 'https://www.linkedin.com/feed/hashtag/?keywords=career&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337'], ['#thoughtleadership', 'https://www.linkedin.com/feed/hashtag/?keywords=thoughtleadership&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337'], ['#personalbranding', 'https://www.linkedin.com/feed/hashtag/?keywords=personalbranding&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6706200479317262337']]",91,35,,6
9963,435757,,2 months ago,"Let's strategize  Jennifer Tejada ,  Steven Beauchamp ,  Aaron Skonnard ,  Gary Steele ,  Steve Winn ,  Jim Whitehurst ,  Keith Block ,  Jennifer Morgan ,  Christian Klein ,  Bill McDermott ,  Eric S. Yuan 
 
 
 …see more","[['https://www.linkedin.com/in/ACoAAAAb-rYB6cp2wFoyqokpSac8HANRTMjHDqM', 'Jennifer Tejada'], ['https://www.linkedin.com/in/ACoAAAFPqmUBTezizweq7NEAoMQIGcWGHJu7LjI', 'Steven Beauchamp'], ['https://www.linkedin.com/in/ACoAAAAtQyEBe3RDMr-s3Mv-Yhg6y9tEv_tHf0o', 'Aaron Skonnard'], ['https://www.linkedin.com/in/ACoAAAC-3VsBq5avVVy7w92OsXq29ft4V4_Kq3I', 'Gary Steele'], ['https://www.linkedin.com/in/ACoAAAFzZSIBoF6yBaok4nW8WFHhxDAdvFaPCKE', 'Steve Winn'], ['https://www.linkedin.com/in/ACoAAAGmrf0BNrWFW_1qCwvzfyZYY5xcA-91I9g', 'Jim Whitehurst'], ['https://www.linkedin.com/in/ACoAAAJ20eIBBbMiSZKRBTVCKrLtKv2Pm8O-bfI', 'Keith Block'], ['https://www.linkedin.com/in/ACoAAAAfCacBOE_NIM3bJqLJXs2OLVtNHvjIw7Q', 'Jennifer Morgan'], ['https://www.linkedin.com/in/ACoAAAApQY0BBambLpKZ7cetcpabJ2BV5bJEPoU', 'Christian Klein'], ['https://www.linkedin.com/in/ACoAABZE5fQB3jwciCKPx3w7RJg91eFUQkbCJxw', 'Bill McDermott'], ['https://www.linkedin.com/in/ACoAAAABQdkBmr14ZzzcORymddjyXabHSIh2gFM', 'Eric S. Yuan']]",article,0,0,[],3,0,,6
3223,263346,500+,1 year ago,"I'm so excited that my new fiction and non-fiction books just arrived. I've spent plenty of time with reviews like usual to choose those that suit my needs the most. Which one would you read first? #themedicalfuturist   #digitalhealth   #future   #healthcare   #medicine   #technology   #book   #reading   #read 
 
 
 …see more","[['https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#themedicalfuturist'], ['https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#digitalhealth'], ['https://www.linkedin.com/feed/hashtag/?keywords=future&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#future'], ['https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#healthcare'], ['https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#medicine'], ['https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#technology'], ['https://www.linkedin.com/feed/hashtag/?keywords=book&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#book'], ['https://www.linkedin.com/feed/hashtag/?keywords=reading&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#reading'], ['https://www.linkedin.com/feed/hashtag/?keywords=read&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464', '#read']]",image,9,0,"[['#themedicalfuturist', 'https://www.linkedin.com/feed/hashtag/?keywords=themedicalfuturist&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#digitalhealth', 'https://www.linkedin.com/feed/hashtag/?keywords=digitalhealth&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#future', 'https://www.linkedin.com/feed/hashtag/?keywords=future&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#healthcare', 'https://www.linkedin.com/feed/hashtag/?keywords=healthcare&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#medicine', 'https://www.linkedin.com/feed/hashtag/?keywords=medicine&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#technology', 'https://www.linkedin.com/feed/hashtag/?keywords=technology&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#book', 'https://www.linkedin.com/feed/hashtag/?keywords=book&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#reading', 'https://www.linkedin.com/feed/hashtag/?keywords=reading&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464'], ['#read', 'https://www.linkedin.com/feed/hashtag/?keywords=read&highlightedUpdateUrns=urn%3Ali%3Aactivity%3A6542689203313086464']]",69,19,,6
28142,408254,500+,1 year ago,Big news for everyone on Twitter: you can now hide replies to your tweets. Here's how.,[],article,0,0,[],1,0,,6
